"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"SDPI","Superior Drilling Products, Inc.","1.76","$30.68M","2014","Energy","Metal Fabrications","http://www.nasdaq.com/symbol/sdpi",
"SPN","Superior Energy Services, Inc.","13.42","$2.03B","n/a","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/spn",
"SUP","Superior Industries International, Inc.","22.02","$578.96M","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/sup",
"SGC","Superior Uniform Group, Inc.","17.66","$246.92M","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/sgc",
"SUPN","Supernus Pharmaceuticals, Inc.","15.65","$765.65M","2012","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/supn",
"SVU","SuperValu Inc.","5.62","$1.49B","n/a","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/svu",
"SPRT","support.com, Inc.","0.8707","$47.78M","2000","Technology","EDP Services","http://www.nasdaq.com/symbol/sprt",
"STS","Supreme Industries, Inc.","8.39","$141.48M","n/a","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/sts",
"SGRY","Surgery Partners, Inc.","16","$770.51M","2015","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/sgry",
"SCAI","Surgical Care Affiliates, Inc.","42.45","$1.69B","2013","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/scai",
"SRDX","SurModics, Inc.","18.91","$245.76M","1998","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/srdx",
"SBBX","Sussex Bancorp","12.7853","$59.39M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sbbx",
"SIVB","SVB Financial Group","100.31","$5.18B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sivb",
"SIVBO","SVB Financial Group","25.7281","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sivbo",
"SWFT","Swift Transportation Company","17.58","$2.4B","2010","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/swft",
"SWZ","Swiss Helvetia Fund, Inc. (The)","10.121","$268.79M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/swz",
"SYKE","Sykes Enterprises, Incorporated","29.21","$1.25B","1996","Technology","EDP Services","http://www.nasdaq.com/symbol/syke",
"SYMC","Symantec Corporation","18.39","$11.99B","1989","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/symc",
"SSRG","Symmetry Surgical Inc.","10.24","$109.89M","n/a","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/ssrg",
"SYNC","Synacor, Inc.","1.75","$52.41M","2012","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/sync",
"SYNL","Synalloy Corporation","8.6","$74.98M","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/synl",
"SYNA","Synaptics Incorporated","85.68","$3.14B","2002","Technology","EDP Services","http://www.nasdaq.com/symbol/syna",
"SNCR","Synchronoss Technologies, Inc.","29.09","$1.3B","2006","Technology","EDP Services","http://www.nasdaq.com/symbol/sncr",
"SYF","Synchrony Financial","28.82","$24.03B","2014","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/syf",
"SNDX","Syndax Pharmaceuticals, Inc.","12.73","$221.15M","2016","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/sndx",
"SGYP","Synergy Pharmaceuticals, Inc.","3.59","$408.16M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/sgyp",
