"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"OC","Owens Corning Inc","45.83","$5.3B","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/oc",
"ORM","Owens Realty Mortgage, Inc.","15","$154.89M","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/orm",
"OI","Owens-Illinois, Inc.","14.75","$2.37B","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/oi",
"OXBR","Oxbridge Re Holdings Limited","4.95","$30M","2014","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/oxbr",
"OXBRW","Oxbridge Re Holdings Limited","0.8499","n/a","2014","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/oxbrw",
"OXFD","Oxford Immunotec Global PLC","9.88","$222.95M","2013","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/oxfd",
"OXM","Oxford Industries, Inc.","76.09","$1.26B","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/oxm",
"OXLC","Oxford Lane Capital Corp.","8.77","$156.47M","2011","n/a","n/a","http://www.nasdaq.com/symbol/oxlc",
"OXLCN","Oxford Lane Capital Corp.","24.9001","$27.89M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/oxlcn",
"OXLCO","Oxford Lane Capital Corp.","24.88","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/oxlco",
"OXGN","OXiGENE, Inc.","0.67","$17.79M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/oxgn",
