"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"KEQU","Kewaunee Scientific Corporation","17.08","$45.84M","n/a","Capital Goods","Medical Specialities","http://www.nasdaq.com/symbol/kequ",
"KEG","Key Energy Services, Inc.","0.4","$63.03M","n/a","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/keg",
"KTEC","Key Technology, Inc.","6.85","$42.81M","1993","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ktec",
"KTCC","Key Tronic Corporation","7.27","$77.87M","1983","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/ktcc",
"KEY","KeyCorp","11.09","$9.27B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/key",
"KEY^G","KeyCorp","129.25","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/key^g",
"KEYS","Keysight Technologies Inc.","26.74","$4.57B","2014","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/keys",
"KFRC","Kforce, Inc.","18.15","$514.67M","1995","Technology","Professional Services","http://www.nasdaq.com/symbol/kfrc",
"KRC","Kilroy Realty Corporation","54.2","$5B","1997","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/krc",
"KRC^G","Kilroy Realty Corporation","25.9578","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/krc^g",
