"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"FSZ","First Trust Switzerland AlphaDEX Fund","38.47","$226.97M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fsz",
"FTW","First Trust Taiwan AlphaDEX Fund","29.7048","$8.91M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftw",
"TUSA","First Trust Total US Market AlphaDEX ETF","23.85","$5.96M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tusa",
"FKU","First Trust United Kingdom AlphaDEX Fund","35.8852","$240.43M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fku",
"FEO","First Trust/Aberdeen Emerging Opportunity Fund","13.41","$71.45M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/feo",
"FAM","First Trust/Aberdeen Global Opportunity Income Fund","10.36","$180.37M","2006","n/a","n/a","http://www.nasdaq.com/symbol/fam",
"FUNC","First United Corporation","11.11","$69.49M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/func",
"FE","FirstEnergy Corporation","35.56","$15.07B","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/fe",
"SVVC","Firsthand Technology Value Fund, Inc.","7.24","$55.77M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/svvc",
"FMER","FirstMerit Corporation","20.78","$3.44B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fmer",
"FMER^A","FirstMerit Corporation","25.05","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fmer^a",
"FSV","FirstService Corporation","39.82","$1.38B","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/fsv",
"FISV","Fiserv, Inc.","95.83","$21.36B","1986","Technology","EDP Services","http://www.nasdaq.com/symbol/fisv",
"FIT","Fitbit, Inc.","13.05","$2.82B","2015","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/fit",
"FIVE","Five Below, Inc.","38.27","$2.09B","2012","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/five",
"OAKS","Five Oaks Investment Corp.","5.33","$78.48M","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/oaks",
"OAKS^A","Five Oaks Investment Corp.","17.4501","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/oaks^a",
"FPRX","Five Prime Therapeutics, Inc.","33.43","$919.45M","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/fprx",
"FVE","Five Star Quality Care, Inc.","2.58","$126.51M","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/fve",
"FIVN","Five9, Inc.","8.2","$414.13M","2014","Technology","EDP Services","http://www.nasdaq.com/symbol/fivn",
"FBC","Flagstar Bancorp, Inc.","20.11","$1.14B","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fbc",
"DFP","Flaherty & Crumrine Dynamic Preferred and Income Fund Inc.","22.67","$434.28M","2013","n/a","n/a","http://www.nasdaq.com/symbol/dfp",
"PFD","Flaherty & Crumrine Preferred Income Fund Incorporated","13.441","$147.66M","1991","n/a","n/a","http://www.nasdaq.com/symbol/pfd",
"PFO","Flaherty & Crumrine Preferred Income Opportunity Fund Inc","11.19","$137.62M","1992","n/a","n/a","http://www.nasdaq.com/symbol/pfo",
"FFC","Flaherty & Crumrine Preferred Securities Income Fund Inc","19.91","$865.57M","2003","n/a","n/a","http://www.nasdaq.com/symbol/ffc",
"FLC","Flaherty & Crumrine Total Return Fund Inc","20.23","$200.23M","2003","n/a","n/a","http://www.nasdaq.com/symbol/flc",
"FLML","Flamel Technologies S.A.","8.23","$330.77M","1996","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/flml",
"BDL","Flanigan&#39;s Enterprises, Inc.","18.52","$34.42M","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/bdl",
"FLT","FleetCor Technologies, Inc.","135.82","$12.58B","2010","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/flt",
"FLTX","Fleetmatics Group PLC","38.07","$1.47B","2012","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/fltx",
"FLKS","Flex Pharma, Inc.","7.23","$129.73M","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/flks",
"FSI","Flexible Solutions International Inc.","1.04","$13.71M","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/fsi",
"FLXN","Flexion Therapeutics, Inc.","10.04","$216.26M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/flxn",
"SKOR","FlexShares Credit-Scored US Corporate Bond Index Fund","50.4015","$7.56M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/skor",
"LKOR","FlexShares Credit-Scored US Long Corporate Bond Index Fund","50.07","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/lkor",
