"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"OSBC","Old Second Bancorp, Inc.","7.02","$206.97M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/osbc",
"OSBCP","Old Second Bancorp, Inc.","10.2","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/osbcp",
"OLN","Olin Corporation","15.43","$2.55B","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/oln",
"OLLI","Ollie&#39;s Bargain Outlet Holdings, Inc.","20.18","$1.18B","2015","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/olli",
"ZEUS","Olympic Steel, Inc.","14.88","$163.01M","1994","Basic Industries","Metal Fabrications","http://www.nasdaq.com/symbol/zeus",
"OMAM","OM Asset Management plc","11.56","$1.39B","2014","Finance","Investment Managers","http://www.nasdaq.com/symbol/omam",
"OFLX","Omega Flex, Inc.","35.09","$354.12M","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/oflx",
"OHI","Omega Healthcare Investors, Inc.","33.26","$6.26B","1992","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ohi",
"OME","Omega Protein Corporation","20.59","$458.05M","1998","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/ome",
"OMER","Omeros Corporation","15.07","$572.2M","2009","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/omer",
"OMCL","Omnicell, Inc.","26.9","$963.87M","2001","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/omcl",
"OMC","Omnicom Group Inc.","77.86","$18.65B","n/a","Technology","Advertising","http://www.nasdaq.com/symbol/omc",
"OMN","OMNOVA Solutions Inc.","5.85","$262.12M","n/a","Basic Industries","Specialty Chemicals","http://www.nasdaq.com/symbol/omn",
"ASGN","On Assignment, Inc.","34.39","$1.82B","1992","Technology","Professional Services","http://www.nasdaq.com/symbol/asgn",
"ONDK","On Deck Capital, Inc.","7.72","$540.21M","2014","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/ondk",
"ON","ON Semiconductor Corporation","8.7","$3.59B","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/on",
"OTIV","On Track Innovations Ltd","0.84","$34.3M","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/otiv",
"OCX","OncoCyte Corporation","4.78","$121.37M","2015","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/ocx",
"OGXI","OncoGenex Pharmaceuticals Inc.","0.7811","$23.28M","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/ogxi",
"OMED","OncoMed Pharmaceuticals, Inc.","10.59","$318.85M","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/omed",
"ONTX","Onconova Therapeutics, Inc.","0.4475","$11.13M","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ontx",
"ONCS","OncoSec Medical Incorporated","2.02","$34.28M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/oncs",
"ONTY","Oncothyreon Inc.","1.12","$106.32M","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/onty",
"OGS","ONE Gas, Inc.","59.38","$3.11B","2014","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/ogs",
"OHGI","One Horizon Group, Inc.","0.9","$31.54M","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ohgi",
"OLP","One Liberty Properties, Inc.","21.9","$365.82M","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/olp",
"OB","OneBeacon Insurance Group, Ltd.","13.09","$1.23B","2006","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/ob",
"OMF","OneMain Holdings, Inc.","24.59","$3.31B","2013","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/omf",
"OKS","ONEOK Partners, L.P.","30.62","$8.75B","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/oks",
